infinitive,alias,group,mood,tense,layout,row_order,label,form,note_keys
servir,servir,irregular,conditional,conditionalPresent,personal,2,tú,servirías,
servir,servir,irregular,conditional,conditionalPresent,personal,3,él / ella / usted,serviría,
servir,servir,irregular,conditional,conditionalPresent,personal,4,nosotros / nosotras,serviríamos,
servir,servir,irregular,conditional,conditionalPresent,personal,5,vosotros / vosotras,serviríais,
servir,servir,irregular,conditional,conditionalPresent,personal,6,ellos / ellas / ustedes,servirían,
servir,servir,irregular,conditional,conditionalPerfect,personal,1,yo,habría servido,
servir,servir,irregular,conditional,conditionalPerfect,personal,2,tú,habrías servido,
servir,servir,irregular,conditional,conditionalPerfect,personal,3,él / ella / usted,habría servido,
servir,servir,irregular,conditional,conditionalPerfect,personal,4,nosotros / nosotras,habríamos servido,
servir,servir,irregular,conditional,conditionalPerfect,personal,5,vosotros / vosotras,habríais servido,
servir,servir,irregular,conditional,conditionalPerfect,personal,6,ellos / ellas / ustedes,habrían servido,
servir,servir,irregular,imperative,imperativeAffirmative,personal,1,tú,sirve,
servir,servir,irregular,imperative,imperativeAffirmative,personal,2,usted,sirva,
servir,servir,irregular,imperative,imperativeAffirmative,personal,3,nosotros / nosotras,sirvamos,
servir,servir,irregular,imperative,imperativeAffirmative,personal,4,vosotros / vosotras,servid,
servir,servir,irregular,imperative,imperativeAffirmative,personal,5,ustedes,sirvan,
servir,servir,irregular,participle,pastParticiple,single,1,form,servido,
servir,servir,irregular,infinitive,presentInfinitive,single,1,form,servir,
servir,servir,irregular,infinitive,perfectInfinitive,single,1,form,haber servido,
servir,servir,irregular,gerund,presentGerund,single,1,form,sirviendo,
servir,servir,irregular,gerund,perfectGerund,single,1,form,habiendo servido,
repetir,repetir,irregular,indicative,present,personal,1,yo,repito,
repetir,repetir,irregular,indicative,present,personal,2,tú,repites,
repetir,repetir,irregular,indicative,present,personal,3,él / ella / usted,repite,
repetir,repetir,irregular,indicative,present,personal,4,nosotros / nosotras,repetimos,
repetir,repetir,irregular,indicative,present,personal,5,vosotros / vosotras,repetís,
repetir,repetir,irregular,indicative,present,personal,6,ellos / ellas / ustedes,repiten,
repetir,repetir,irregular,indicative,preterite,personal,1,yo,repetí,
repetir,repetir,irregular,indicative,preterite,personal,2,tú,repetiste,
repetir,repetir,irregular,indicative,preterite,personal,3,él / ella / usted,repitió,
repetir,repetir,irregular,indicative,preterite,personal,4,nosotros / nosotras,repetimos,
repetir,repetir,irregular,indicative,preterite,personal,5,vosotros / vosotras,repetisteis,
repetir,repetir,irregular,indicative,preterite,personal,6,ellos / ellas / ustedes,repitieron,
repetir,repetir,irregular,indicative,imperfect,personal,1,yo,repetía,
repetir,repetir,irregular,indicative,imperfect,personal,2,tú,repetías,
repetir,repetir,irregular,indicative,imperfect,personal,3,él / ella / usted,repetía,
repetir,repetir,irregular,indicative,imperfect,personal,4,nosotros / nosotras,repetíamos,
repetir,repetir,irregular,indicative,imperfect,personal,5,vosotros / vosotras,repetíais,
repetir,repetir,irregular,indicative,imperfect,personal,6,ellos / ellas / ustedes,repetían,
repetir,repetir,irregular,indicative,future,personal,1,yo,repetiré,
repetir,repetir,irregular,indicative,future,personal,2,tú,repetirás,
repetir,repetir,irregular,indicative,future,personal,3,él / ella / usted,repetirá,
repetir,repetir,irregular,indicative,future,personal,4,nosotros / nosotras,repetiremos,
repetir,repetir,irregular,indicative,future,personal,5,vosotros / vosotras,repetiréis,
repetir,repetir,irregular,indicative,future,personal,6,ellos / ellas / ustedes,repetirán,
repetir,repetir,irregular,indicative,presentPerfect,personal,1,yo,he repetido,
repetir,repetir,irregular,indicative,presentPerfect,personal,2,tú,has repetido,
repetir,repetir,irregular,indicative,presentPerfect,personal,3,él / ella / usted,ha repetido,
repetir,repetir,irregular,indicative,presentPerfect,personal,4,nosotros / nosotras,hemos repetido,
repetir,repetir,irregular,indicative,presentPerfect,personal,5,vosotros / vosotras,habéis repetido,
repetir,repetir,irregular,indicative,presentPerfect,personal,6,ellos / ellas / ustedes,han repetido,
repetir,repetir,irregular,indicative,pluperfect,personal,1,yo,había repetido,
repetir,repetir,irregular,indicative,pluperfect,personal,2,tú,habías repetido,
repetir,repetir,irregular,indicative,pluperfect,personal,3,él / ella / usted,había repetido,
repetir,repetir,irregular,indicative,pluperfect,personal,4,nosotros / nosotras,habíamos repetido,
repetir,repetir,irregular,indicative,pluperfect,personal,5,vosotros / vosotras,habíais repetido,
repetir,repetir,irregular,indicative,pluperfect,personal,6,ellos / ellas / ustedes,habían repetido,
repetir,repetir,irregular,indicative,futurePerfect,personal,1,yo,habré repetido,
repetir,repetir,irregular,indicative,futurePerfect,personal,2,tú,habrás repetido,
repetir,repetir,irregular,indicative,futurePerfect,personal,3,él / ella / usted,habrá repetido,
repetir,repetir,irregular,indicative,futurePerfect,personal,4,nosotros / nosotras,habremos repetido,
repetir,repetir,irregular,indicative,futurePerfect,personal,5,vosotros / vosotras,habréis repetido,
repetir,repetir,irregular,indicative,futurePerfect,personal,6,ellos / ellas / ustedes,habrán repetido,
repetir,repetir,irregular,subjunctive,subjunctivePresent,personal,1,yo,repita,
repetir,repetir,irregular,subjunctive,subjunctivePresent,personal,2,tú,repitas,
repetir,repetir,irregular,subjunctive,subjunctivePresent,personal,3,él / ella / usted,repita,
repetir,repetir,irregular,subjunctive,subjunctivePresent,personal,4,nosotros / nosotras,repitamos,
repetir,repetir,irregular,subjunctive,subjunctivePresent,personal,5,vosotros / vosotras,repitáis,
repetir,repetir,irregular,subjunctive,subjunctivePresent,personal,6,ellos / ellas / ustedes,repitan,
repetir,repetir,irregular,subjunctive,subjunctiveImperfect,personal,1,yo,repitiera,
repetir,repetir,irregular,subjunctive,subjunctiveImperfect,personal,2,tú,repitieras,
repetir,repetir,irregular,subjunctive,subjunctiveImperfect,personal,3,él / ella / usted,repitiera,
repetir,repetir,irregular,subjunctive,subjunctiveImperfect,personal,4,nosotros / nosotras,repitiéramos,
repetir,repetir,irregular,subjunctive,subjunctiveImperfect,personal,5,vosotros / vosotras,repitierais,
repetir,repetir,irregular,subjunctive,subjunctiveImperfect,personal,6,ellos / ellas / ustedes,repitieran,
repetir,repetir,irregular,subjunctive,subjunctivePresentPerfect,personal,1,yo,haya repetido,
repetir,repetir,irregular,subjunctive,subjunctivePresentPerfect,personal,2,tú,hayas repetido,
repetir,repetir,irregular,subjunctive,subjunctivePresentPerfect,personal,3,él / ella / usted,haya repetido,
repetir,repetir,irregular,subjunctive,subjunctivePresentPerfect,personal,4,nosotros / nosotras,hayamos repetido,
repetir,repetir,irregular,subjunctive,subjunctivePresentPerfect,personal,5,vosotros / vosotras,hayáis repetido,
repetir,repetir,irregular,subjunctive,subjunctivePresentPerfect,personal,6,ellos / ellas / ustedes,hayan repetido,
repetir,repetir,irregular,subjunctive,subjunctivePluperfect,personal,1,yo,hubiera repetido,
repetir,repetir,irregular,subjunctive,subjunctivePluperfect,personal,2,tú,hubieras repetido,
repetir,repetir,irregular,subjunctive,subjunctivePluperfect,personal,3,él / ella / usted,hubiera repetido,
repetir,repetir,irregular,subjunctive,subjunctivePluperfect,personal,4,nosotros / nosotras,hubiéramos repetido,
repetir,repetir,irregular,subjunctive,subjunctivePluperfect,personal,5,vosotros / vosotras,hubierais repetido,
repetir,repetir,irregular,subjunctive,subjunctivePluperfect,personal,6,ellos / ellas / ustedes,hubieran repetido,
repetir,repetir,irregular,conditional,conditionalPresent,personal,1,yo,repetiría,
repetir,repetir,irregular,conditional,conditionalPresent,personal,2,tú,repetirías,
repetir,repetir,irregular,conditional,conditionalPresent,personal,3,él / ella / usted,repetiría,
repetir,repetir,irregular,conditional,conditionalPresent,personal,4,nosotros / nosotras,repetiríamos,
repetir,repetir,irregular,conditional,conditionalPresent,personal,5,vosotros / vosotras,repetiríais,
repetir,repetir,irregular,conditional,conditionalPresent,personal,6,ellos / ellas / ustedes,repetirían,
repetir,repetir,irregular,conditional,conditionalPerfect,personal,1,yo,habría repetido,
repetir,repetir,irregular,conditional,conditionalPerfect,personal,2,tú,habrías repetido,
repetir,repetir,irregular,conditional,conditionalPerfect,personal,3,él / ella / usted,habría repetido,
repetir,repetir,irregular,conditional,conditionalPerfect,personal,4,nosotros / nosotras,habríamos repetido,
repetir,repetir,irregular,conditional,conditionalPerfect,personal,5,vosotros / vosotras,habríais repetido,
repetir,repetir,irregular,conditional,conditionalPerfect,personal,6,ellos / ellas / ustedes,habrían repetido,
repetir,repetir,irregular,imperative,imperativeAffirmative,personal,1,tú,repite,
repetir,repetir,irregular,imperative,imperativeAffirmative,personal,2,usted,repita,
repetir,repetir,irregular,imperative,imperativeAffirmative,personal,3,nosotros / nosotras,repitamos,
repetir,repetir,irregular,imperative,imperativeAffirmative,personal,4,vosotros / vosotras,repetid,
repetir,repetir,irregular,imperative,imperativeAffirmative,personal,5,ustedes,repitan,
repetir,repetir,irregular,participle,pastParticiple,single,1,form,repetido,
repetir,repetir,irregular,infinitive,presentInfinitive,single,1,form,repetir,
repetir,repetir,irregular,infinitive,perfectInfinitive,single,1,form,haber repetido,
repetir,repetir,irregular,gerund,presentGerund,single,1,form,repitiendo,
repetir,repetir,irregular,gerund,perfectGerund,single,1,form,habiendo repetido,
seguir,seguir,irregular,indicative,present,personal,1,yo,sigo,
seguir,seguir,irregular,indicative,present,personal,2,tú,siges,
seguir,seguir,irregular,indicative,present,personal,3,él / ella / usted,sige,
seguir,seguir,irregular,indicative,present,personal,4,nosotros / nosotras,segimos,
seguir,seguir,irregular,indicative,present,personal,5,vosotros / vosotras,segís,
seguir,seguir,irregular,indicative,present,personal,6,ellos / ellas / ustedes,sigen,
seguir,seguir,irregular,indicative,preterite,personal,1,yo,seguí,
seguir,seguir,irregular,indicative,preterite,personal,2,tú,seguiste,
seguir,seguir,irregular,indicative,preterite,personal,3,él / ella / usted,siguyó,
seguir,seguir,irregular,indicative,preterite,personal,4,nosotros / nosotras,seguimos,
seguir,seguir,irregular,indicative,preterite,personal,5,vosotros / vosotras,seguisteis,
seguir,seguir,irregular,indicative,preterite,personal,6,ellos / ellas / ustedes,siguyeron,
seguir,seguir,irregular,indicative,imperfect,personal,1,yo,seguía,
seguir,seguir,irregular,indicative,imperfect,personal,2,tú,seguías,
seguir,seguir,irregular,indicative,imperfect,personal,3,él / ella / usted,seguía,
seguir,seguir,irregular,indicative,imperfect,personal,4,nosotros / nosotras,seguíamos,
seguir,seguir,irregular,indicative,imperfect,personal,5,vosotros / vosotras,seguíais,
seguir,seguir,irregular,indicative,imperfect,personal,6,ellos / ellas / ustedes,seguían,
seguir,seguir,irregular,indicative,future,personal,1,yo,seguiré,
seguir,seguir,irregular,indicative,future,personal,2,tú,seguirás,
seguir,seguir,irregular,indicative,future,personal,3,él / ella / usted,seguirá,
seguir,seguir,irregular,indicative,future,personal,4,nosotros / nosotras,seguiremos,
seguir,seguir,irregular,indicative,future,personal,5,vosotros / vosotras,seguiréis,
seguir,seguir,irregular,indicative,future,personal,6,ellos / ellas / ustedes,seguirán,
seguir,seguir,irregular,indicative,presentPerfect,personal,1,yo,he seguido,
seguir,seguir,irregular,indicative,presentPerfect,personal,2,tú,has seguido,
seguir,seguir,irregular,indicative,presentPerfect,personal,3,él / ella / usted,ha seguido,
seguir,seguir,irregular,indicative,presentPerfect,personal,4,nosotros / nosotras,hemos seguido,
seguir,seguir,irregular,indicative,presentPerfect,personal,5,vosotros / vosotras,habéis seguido,
seguir,seguir,irregular,indicative,presentPerfect,personal,6,ellos / ellas / ustedes,han seguido,
seguir,seguir,irregular,indicative,pluperfect,personal,1,yo,había seguido,
seguir,seguir,irregular,indicative,pluperfect,personal,2,tú,habías seguido,
seguir,seguir,irregular,indicative,pluperfect,personal,3,él / ella / usted,había seguido,
seguir,seguir,irregular,indicative,pluperfect,personal,4,nosotros / nosotras,habíamos seguido,
seguir,seguir,irregular,indicative,pluperfect,personal,5,vosotros / vosotras,habíais seguido,
seguir,seguir,irregular,indicative,pluperfect,personal,6,ellos / ellas / ustedes,habían seguido,
seguir,seguir,irregular,indicative,futurePerfect,personal,1,yo,habré seguido,
seguir,seguir,irregular,indicative,futurePerfect,personal,2,tú,habrás seguido,
seguir,seguir,irregular,indicative,futurePerfect,personal,3,él / ella / usted,habrá seguido,
seguir,seguir,irregular,indicative,futurePerfect,personal,4,nosotros / nosotras,habremos seguido,
seguir,seguir,irregular,indicative,futurePerfect,personal,5,vosotros / vosotras,habréis seguido,
seguir,seguir,irregular,indicative,futurePerfect,personal,6,ellos / ellas / ustedes,habrán seguido,
seguir,seguir,irregular,subjunctive,subjunctivePresent,personal,1,yo,siga,
seguir,seguir,irregular,subjunctive,subjunctivePresent,personal,2,tú,sigas,
seguir,seguir,irregular,subjunctive,subjunctivePresent,personal,3,él / ella / usted,siga,
seguir,seguir,irregular,subjunctive,subjunctivePresent,personal,4,nosotros / nosotras,sigamos,
seguir,seguir,irregular,subjunctive,subjunctivePresent,personal,5,vosotros / vosotras,sigáis,
seguir,seguir,irregular,subjunctive,subjunctivePresent,personal,6,ellos / ellas / ustedes,sigan,
seguir,seguir,irregular,subjunctive,subjunctiveImperfect,personal,1,yo,siguyera,
seguir,seguir,irregular,subjunctive,subjunctiveImperfect,personal,2,tú,siguyeras,
seguir,seguir,irregular,subjunctive,subjunctiveImperfect,personal,3,él / ella / usted,siguyera,
seguir,seguir,irregular,subjunctive,subjunctiveImperfect,personal,4,nosotros / nosotras,siguyéramos,
seguir,seguir,irregular,subjunctive,subjunctiveImperfect,personal,5,vosotros / vosotras,siguyerais,
seguir,seguir,irregular,subjunctive,subjunctiveImperfect,personal,6,ellos / ellas / ustedes,siguyeran,
seguir,seguir,irregular,subjunctive,subjunctivePresentPerfect,personal,1,yo,haya seguido,
seguir,seguir,irregular,subjunctive,subjunctivePresentPerfect,personal,2,tú,hayas seguido,
seguir,seguir,irregular,subjunctive,subjunctivePresentPerfect,personal,3,él / ella / usted,haya seguido,
seguir,seguir,irregular,subjunctive,subjunctivePresentPerfect,personal,4,nosotros / nosotras,hayamos seguido,
seguir,seguir,irregular,subjunctive,subjunctivePresentPerfect,personal,5,vosotros / vosotras,hayáis seguido,
seguir,seguir,irregular,subjunctive,subjunctivePresentPerfect,personal,6,ellos / ellas / ustedes,hayan seguido,
seguir,seguir,irregular,subjunctive,subjunctivePluperfect,personal,1,yo,hubiera seguido,
seguir,seguir,irregular,subjunctive,subjunctivePluperfect,personal,2,tú,hubieras seguido,
seguir,seguir,irregular,subjunctive,subjunctivePluperfect,personal,3,él / ella / usted,hubiera seguido,
seguir,seguir,irregular,subjunctive,subjunctivePluperfect,personal,4,nosotros / nosotras,hubiéramos seguido,
seguir,seguir,irregular,subjunctive,subjunctivePluperfect,personal,5,vosotros / vosotras,hubierais seguido,
seguir,seguir,irregular,subjunctive,subjunctivePluperfect,personal,6,ellos / ellas / ustedes,hubieran seguido,
seguir,seguir,irregular,conditional,conditionalPresent,personal,1,yo,seguiría,
seguir,seguir,irregular,conditional,conditionalPresent,personal,2,tú,seguirías,
seguir,seguir,irregular,conditional,conditionalPresent,personal,3,él / ella / usted,seguiría,
seguir,seguir,irregular,conditional,conditionalPresent,personal,4,nosotros / nosotras,seguiríamos,
seguir,seguir,irregular,conditional,conditionalPresent,personal,5,vosotros / vosotras,seguiríais,
seguir,seguir,irregular,conditional,conditionalPresent,personal,6,ellos / ellas / ustedes,seguirían,
seguir,seguir,irregular,conditional,conditionalPerfect,personal,1,yo,habría seguido,
seguir,seguir,irregular,conditional,conditionalPerfect,personal,2,tú,habrías seguido,
seguir,seguir,irregular,conditional,conditionalPerfect,personal,3,él / ella / usted,habría seguido,
seguir,seguir,irregular,conditional,conditionalPerfect,personal,4,nosotros / nosotras,habríamos seguido,
seguir,seguir,irregular,conditional,conditionalPerfect,personal,5,vosotros / vosotras,habríais seguido,
seguir,seguir,irregular,conditional,conditionalPerfect,personal,6,ellos / ellas / ustedes,habrían seguido,
seguir,seguir,irregular,imperative,imperativeAffirmative,personal,1,tú,sige,
seguir,seguir,irregular,imperative,imperativeAffirmative,personal,2,usted,siga,
seguir,seguir,irregular,imperative,imperativeAffirmative,personal,3,nosotros / nosotras,sigamos,
seguir,seguir,irregular,imperative,imperativeAffirmative,personal,4,vosotros / vosotras,seguid,
seguir,seguir,irregular,imperative,imperativeAffirmative,personal,5,ustedes,sigan,
seguir,seguir,irregular,participle,pastParticiple,single,1,form,seguido,
seguir,seguir,irregular,infinitive,presentInfinitive,single,1,form,seguir,
seguir,seguir,irregular,infinitive,perfectInfinitive,single,1,form,haber seguido,
seguir,seguir,irregular,gerund,presentGerund,single,1,form,siguiendo,
seguir,seguir,irregular,gerund,perfectGerund,single,1,form,habiendo seguido,
conseguir,conseguir,irregular,indicative,present,personal,1,yo,consigo,
conseguir,conseguir,irregular,indicative,present,personal,2,tú,consiges,
conseguir,conseguir,irregular,indicative,present,personal,3,él / ella / usted,consige,
conseguir,conseguir,irregular,indicative,present,personal,4,nosotros / nosotras,consegimos,
conseguir,conseguir,irregular,indicative,present,personal,5,vosotros / vosotras,consegís,
conseguir,conseguir,irregular,indicative,present,personal,6,ellos / ellas / ustedes,consigen,
conseguir,conseguir,irregular,indicative,preterite,personal,1,yo,conseguí,
conseguir,conseguir,irregular,indicative,preterite,personal,2,tú,conseguiste,
conseguir,conseguir,irregular,indicative,preterite,personal,3,él / ella / usted,consiguyó,
conseguir,conseguir,irregular,indicative,preterite,personal,4,nosotros / nosotras,conseguimos,
conseguir,conseguir,irregular,indicative,preterite,personal,5,vosotros / vosotras,conseguisteis,
conseguir,conseguir,irregular,indicative,preterite,personal,6,ellos / ellas / ustedes,consiguyeron,
conseguir,conseguir,irregular,indicative,imperfect,personal,1,yo,conseguía,
conseguir,conseguir,irregular,indicative,imperfect,personal,2,tú,conseguías,
conseguir,conseguir,irregular,indicative,imperfect,personal,3,él / ella / usted,conseguía,
conseguir,conseguir,irregular,indicative,imperfect,personal,4,nosotros / nosotras,conseguíamos,
conseguir,conseguir,irregular,indicative,imperfect,personal,5,vosotros / vosotras,conseguíais,
conseguir,conseguir,irregular,indicative,imperfect,personal,6,ellos / ellas / ustedes,conseguían,
conseguir,conseguir,irregular,indicative,future,personal,1,yo,conseguiré,
conseguir,conseguir,irregular,indicative,future,personal,2,tú,conseguirás,
conseguir,conseguir,irregular,indicative,future,personal,3,él / ella / usted,conseguirá,
conseguir,conseguir,irregular,indicative,future,personal,4,nosotros / nosotras,conseguiremos,
conseguir,conseguir,irregular,indicative,future,personal,5,vosotros / vosotras,conseguiréis,
conseguir,conseguir,irregular,indicative,future,personal,6,ellos / ellas / ustedes,conseguirán,
conseguir,conseguir,irregular,indicative,presentPerfect,personal,1,yo,he conseguido,
conseguir,conseguir,irregular,indicative,presentPerfect,personal,2,tú,has conseguido,
conseguir,conseguir,irregular,indicative,presentPerfect,personal,3,él / ella / usted,ha conseguido,
conseguir,conseguir,irregular,indicative,presentPerfect,personal,4,nosotros / nosotras,hemos conseguido,
conseguir,conseguir,irregular,indicative,presentPerfect,personal,5,vosotros / vosotras,habéis conseguido,
conseguir,conseguir,irregular,indicative,presentPerfect,personal,6,ellos / ellas / ustedes,han conseguido,
conseguir,conseguir,irregular,indicative,pluperfect,personal,1,yo,había conseguido,
conseguir,conseguir,irregular,indicative,pluperfect,personal,2,tú,habías conseguido,
conseguir,conseguir,irregular,indicative,pluperfect,personal,3,él / ella / usted,había conseguido,
conseguir,conseguir,irregular,indicative,pluperfect,personal,4,nosotros / nosotras,habíamos conseguido,
conseguir,conseguir,irregular,indicative,pluperfect,personal,5,vosotros / vosotras,habíais conseguido,
conseguir,conseguir,irregular,indicative,pluperfect,personal,6,ellos / ellas / ustedes,habían conseguido,
conseguir,conseguir,irregular,indicative,futurePerfect,personal,1,yo,habré conseguido,
conseguir,conseguir,irregular,indicative,futurePerfect,personal,2,tú,habrás conseguido,
conseguir,conseguir,irregular,indicative,futurePerfect,personal,3,él / ella / usted,habrá conseguido,
conseguir,conseguir,irregular,indicative,futurePerfect,personal,4,nosotros / nosotras,habremos conseguido,
conseguir,conseguir,irregular,indicative,futurePerfect,personal,5,vosotros / vosotras,habréis conseguido,
conseguir,conseguir,irregular,indicative,futurePerfect,personal,6,ellos / ellas / ustedes,habrán conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePresent,personal,1,yo,consiga,
conseguir,conseguir,irregular,subjunctive,subjunctivePresent,personal,2,tú,consigas,
conseguir,conseguir,irregular,subjunctive,subjunctivePresent,personal,3,él / ella / usted,consiga,
conseguir,conseguir,irregular,subjunctive,subjunctivePresent,personal,4,nosotros / nosotras,consigamos,
conseguir,conseguir,irregular,subjunctive,subjunctivePresent,personal,5,vosotros / vosotras,consigáis,
conseguir,conseguir,irregular,subjunctive,subjunctivePresent,personal,6,ellos / ellas / ustedes,consigan,
conseguir,conseguir,irregular,subjunctive,subjunctiveImperfect,personal,1,yo,consiguyera,
conseguir,conseguir,irregular,subjunctive,subjunctiveImperfect,personal,2,tú,consiguyeras,
conseguir,conseguir,irregular,subjunctive,subjunctiveImperfect,personal,3,él / ella / usted,consiguyera,
conseguir,conseguir,irregular,subjunctive,subjunctiveImperfect,personal,4,nosotros / nosotras,consiguyéramos,
conseguir,conseguir,irregular,subjunctive,subjunctiveImperfect,personal,5,vosotros / vosotras,consiguyerais,
conseguir,conseguir,irregular,subjunctive,subjunctiveImperfect,personal,6,ellos / ellas / ustedes,consiguyeran,
conseguir,conseguir,irregular,subjunctive,subjunctivePresentPerfect,personal,1,yo,haya conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePresentPerfect,personal,2,tú,hayas conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePresentPerfect,personal,3,él / ella / usted,haya conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePresentPerfect,personal,4,nosotros / nosotras,hayamos conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePresentPerfect,personal,5,vosotros / vosotras,hayáis conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePresentPerfect,personal,6,ellos / ellas / ustedes,hayan conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePluperfect,personal,1,yo,hubiera conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePluperfect,personal,2,tú,hubieras conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePluperfect,personal,3,él / ella / usted,hubiera conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePluperfect,personal,4,nosotros / nosotras,hubiéramos conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePluperfect,personal,5,vosotros / vosotras,hubierais conseguido,
conseguir,conseguir,irregular,subjunctive,subjunctivePluperfect,personal,6,ellos / ellas / ustedes,hubieran conseguido,
conseguir,conseguir,irregular,conditional,conditionalPresent,personal,1,yo,conseguiría,
conseguir,conseguir,irregular,conditional,conditionalPresent,personal,2,tú,conseguirías,
conseguir,conseguir,irregular,conditional,conditionalPresent,personal,3,él / ella / usted,conseguiría,
conseguir,conseguir,irregular,conditional,conditionalPresent,personal,4,nosotros / nosotras,conseguiríamos,
conseguir,conseguir,irregular,conditional,conditionalPresent,personal,5,vosotros / vosotras,conseguiríais,
conseguir,conseguir,irregular,conditional,conditionalPresent,personal,6,ellos / ellas / ustedes,conseguirían,
conseguir,conseguir,irregular,conditional,conditionalPerfect,personal,1,yo,habría conseguido,
conseguir,conseguir,irregular,conditional,conditionalPerfect,personal,2,tú,habrías conseguido,
conseguir,conseguir,irregular,conditional,conditionalPerfect,personal,3,él / ella / usted,habría conseguido,
conseguir,conseguir,irregular,conditional,conditionalPerfect,personal,4,nosotros / nosotras,habríamos conseguido,
conseguir,conseguir,irregular,conditional,conditionalPerfect,personal,5,vosotros / vosotras,habríais conseguido,
conseguir,conseguir,irregular,conditional,conditionalPerfect,personal,6,ellos / ellas / ustedes,habrían conseguido,
conseguir,conseguir,irregular,imperative,imperativeAffirmative,personal,1,tú,consige,
conseguir,conseguir,irregular,imperative,imperativeAffirmative,personal,2,usted,consiga,
conseguir,conseguir,irregular,imperative,imperativeAffirmative,personal,3,nosotros / nosotras,consigamos,
conseguir,conseguir,irregular,imperative,imperativeAffirmative,personal,4,vosotros / vosotras,conseguid,
conseguir,conseguir,irregular,imperative,imperativeAffirmative,personal,5,ustedes,consigan,
conseguir,conseguir,irregular,participle,pastParticiple,single,1,form,conseguido,
conseguir,conseguir,irregular,infinitive,presentInfinitive,single,1,form,conseguir,
conseguir,conseguir,irregular,infinitive,perfectInfinitive,single,1,form,haber conseguido,
conseguir,conseguir,irregular,gerund,presentGerund,single,1,form,conseguyendo,
conseguir,conseguir,irregular,gerund,perfectGerund,single,1,form,habiendo conseguido,
medir,medir,irregular,indicative,present,personal,1,yo,mido,
medir,medir,irregular,indicative,present,personal,2,tú,mides,
medir,medir,irregular,indicative,present,personal,3,él / ella / usted,mide,
medir,medir,irregular,indicative,present,personal,4,nosotros / nosotras,medimos,
medir,medir,irregular,indicative,present,personal,5,vosotros / vosotras,medís,
medir,medir,irregular,indicative,present,personal,6,ellos / ellas / ustedes,miden,
medir,medir,irregular,indicative,preterite,personal,1,yo,medí,
medir,medir,irregular,indicative,preterite,personal,2,tú,mediste,
medir,medir,irregular,indicative,preterite,personal,3,él / ella / usted,midió,
medir,medir,irregular,indicative,preterite,personal,4,nosotros / nosotras,medimos,
medir,medir,irregular,indicative,preterite,personal,5,vosotros / vosotras,medisteis,
medir,medir,irregular,indicative,preterite,personal,6,ellos / ellas / ustedes,midieron,
medir,medir,irregular,indicative,imperfect,personal,1,yo,medía,
medir,medir,irregular,indicative,imperfect,personal,2,tú,medías,
medir,medir,irregular,indicative,imperfect,personal,3,él / ella / usted,medía,
medir,medir,irregular,indicative,imperfect,personal,4,nosotros / nosotras,medíamos,
medir,medir,irregular,indicative,imperfect,personal,5,vosotros / vosotras,medíais,
medir,medir,irregular,indicative,imperfect,personal,6,ellos / ellas / ustedes,medían,
medir,medir,irregular,indicative,future,personal,1,yo,mediré,
medir,medir,irregular,indicative,future,personal,2,tú,medirás,
medir,medir,irregular,indicative,future,personal,3,él / ella / usted,medirá,
medir,medir,irregular,indicative,future,personal,4,nosotros / nosotras,mediremos,
medir,medir,irregular,indicative,future,personal,5,vosotros / vosotras,mediréis,
medir,medir,irregular,indicative,future,personal,6,ellos / ellas / ustedes,medirán,
medir,medir,irregular,indicative,presentPerfect,personal,1,yo,he medido,
medir,medir,irregular,indicative,presentPerfect,personal,2,tú,has medido,
medir,medir,irregular,indicative,presentPerfect,personal,3,él / ella / usted,ha medido,
medir,medir,irregular,indicative,presentPerfect,personal,4,nosotros / nosotras,hemos medido,
medir,medir,irregular,indicative,presentPerfect,personal,5,vosotros / vosotras,habéis medido,
medir,medir,irregular,indicative,presentPerfect,personal,6,ellos / ellas / ustedes,han medido,
medir,medir,irregular,indicative,pluperfect,personal,1,yo,había medido,
medir,medir,irregular,indicative,pluperfect,personal,2,tú,habías medido,
medir,medir,irregular,indicative,pluperfect,personal,3,él / ella / usted,había medido,
medir,medir,irregular,indicative,pluperfect,personal,4,nosotros / nosotras,habíamos medido,
medir,medir,irregular,indicative,pluperfect,personal,5,vosotros / vosotras,habíais medido,
medir,medir,irregular,indicative,pluperfect,personal,6,ellos / ellas / ustedes,habían medido,
medir,medir,irregular,indicative,futurePerfect,personal,1,yo,habré medido,
medir,medir,irregular,indicative,futurePerfect,personal,2,tú,habrás medido,
medir,medir,irregular,indicative,futurePerfect,personal,3,él / ella / usted,habrá medido,
medir,medir,irregular,indicative,futurePerfect,personal,4,nosotros / nosotras,habremos medido,
medir,medir,irregular,indicative,futurePerfect,personal,5,vosotros / vosotras,habréis medido,
